,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,Prediction
2218,31429,city_41,0.8270000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,5,100to500,NGO,1,Between,0.0,0.0
2219,23841,city_144,0.84,Other,Has relevent experience,no_enrollment,Phd,STEM,21,1000to4999,Pvt Ltd,1,Less,1.0,0.0
2220,32378,city_114,0.926,Male,No relevent experience,no_enrollment,High School,STEM,10,50to99,Pvt Ltd,4,Less,0.0,0.0
2221,20618,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50to99,Pvt Ltd,2,Less,0.0,0.0
2222,13231,city_142,0.727,Other,Has relevent experience,no_enrollment,Graduate,STEM,9,50to99,Pvt Ltd,4,Less,0.0,0.0
2223,4379,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,21,5000to9999,NGO,5,Between,0.0,0.0
2224,16015,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,5,50to99,Pvt Ltd,5,More,0.0,0.0
2225,5954,city_114,0.926,Other,Has relevent experience,no_enrollment,Masters,STEM,7,100to500,Pvt Ltd,1,More,0.0,0.0
2226,26134,city_83,0.923,Male,No relevent experience,Full time course,High School,STEM,2,50to99,Pvt Ltd,0,Between,0.0,0.0
2227,29814,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Other,16,10000plus,Pvt Ltd,5,Between,0.0,0.0
2228,27621,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,No Major,21,100to500,Pvt Ltd,1,Between,0.0,0.0
2229,3755,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000plus,Pvt Ltd,3,Between,0.0,0.0
2230,14521,city_61,0.913,Male,Has relevent experience,no_enrollment,Phd,STEM,21,100to500,Pvt Ltd,1,Between,1.0,0.0
2231,29642,city_76,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,50to99,Pvt Ltd,1,Between,1.0,0.0
2232,17778,city_74,0.579,Other,Has relevent experience,no_enrollment,High School,STEM,0,50to99,Pvt Ltd,0,Less,1.0,0.0
2233,8812,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50to99,Pvt Ltd,5,More,0.0,0.0
2234,5277,city_67,0.855,Other,Has relevent experience,no_enrollment,Masters,STEM,3,50to99,Pvt Ltd,1,More,0.0,0.0
2235,2762,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,No Major,1,less than10,Pvt Ltd,1,Less,0.0,1.0
2236,4259,city_67,0.855,Male,No relevent experience,Full time course,Masters,STEM,17,50to99,Pvt Ltd,2,More,0.0,0.0
2237,21508,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000plus,Pvt Ltd,1,Between,1.0,1.0
2238,29733,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,19,500to999,NGO,1,More,0.0,0.0
2239,22146,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,5000to9999,Pvt Ltd,2,Between,0.0,0.0
2240,8936,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,4,50to99,Pvt Ltd,1,More,0.0,0.0
2241,25520,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100to500,Pvt Ltd,5,More,0.0,0.0
2242,30301,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,1,5000to9999,Pvt Ltd,1,Less,0.0,1.0
2243,4792,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6,50to99,Pvt Ltd,1,More,0.0,0.0
2244,15864,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,7,10000plus,Pvt Ltd,1,More,0.0,0.0
2245,14235,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,500to999,Pvt Ltd,5,Between,0.0,1.0
2246,6074,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Funded Startup,4,Less,0.0,0.0
2247,5565,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,17,1000to4999,Pvt Ltd,5,Less,1.0,0.0
2248,22567,city_152,0.698,Other,Has relevent experience,Full time course,Graduate,STEM,11,10to49,Pvt Ltd,1,More,1.0,1.0
2249,22197,city_61,0.913,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,1000to4999,Pvt Ltd,5,More,1.0,0.0
2250,23633,city_150,0.698,Male,No relevent experience,Full time course,Phd,STEM,21,10000plus,Public Sector,5,Between,0.0,0.0
2251,5983,city_100,0.887,Other,Has relevent experience,no_enrollment,High School,STEM,6,50to99,Pvt Ltd,1,Between,0.0,0.0
2252,9985,city_53,0.74,Female,Has relevent experience,Full time course,Graduate,STEM,11,10to49,Pvt Ltd,0,Less,0.0,0.0
2253,14351,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,1,Between,1.0,0.0
2254,28359,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,No Major,21,50to99,Pvt Ltd,5,More,0.0,1.0
2255,6774,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50to99,Pvt Ltd,2,Between,0.0,0.0
2256,16762,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000plus,Pvt Ltd,5,More,0.0,0.0
2257,13784,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,less than10,Pvt Ltd,3,Less,0.0,0.0
2258,8409,city_90,0.698,Other,Has relevent experience,Full time course,Graduate,STEM,14,less than10,Pvt Ltd,1,More,1.0,0.0
2259,9512,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Humanities,0,50to99,Funded Startup,1,More,0.0,1.0
2260,1640,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,4,50to99,Pvt Ltd,0,Between,0.0,0.0
2261,7089,city_65,0.802,Male,No relevent experience,Full time course,High School,STEM,2,10to49,Early Stage Startup,1,More,1.0,0.0
2262,3989,city_141,0.763,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,less than10,Funded Startup,1,Less,0.0,0.0
2263,2756,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50to99,Pvt Ltd,1,Less,0.0,0.0
2264,28672,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,19,1000to4999,Pvt Ltd,1,Between,0.0,0.0
2265,110,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,5,More,0.0,0.0
2266,22981,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,18,100to500,Pvt Ltd,4,More,0.0,0.0
2267,18468,city_11,0.55,Other,Has relevent experience,no_enrollment,Graduate,Business Degree,2,50to99,Pvt Ltd,1,Between,1.0,1.0
2268,10672,city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,STEM,0,50to99,NGO,3,More,0.0,0.0
2269,25954,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,21,1000to4999,Pvt Ltd,2,Less,0.0,0.0
2270,28980,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,50to99,Pvt Ltd,1,Between,1.0,0.0
2271,19517,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50to99,Other,2,Between,0.0,0.0
2272,15613,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,500to999,Funded Startup,0,More,0.0,0.0
2273,5149,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000plus,Pvt Ltd,0,Between,1.0,0.0
2274,4065,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50to99,Pvt Ltd,3,More,1.0,1.0
2275,16509,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10to49,Pvt Ltd,3,More,0.0,0.0
2276,18360,city_103,0.92,Other,No relevent experience,no_enrollment,High School,STEM,0,50to99,Pvt Ltd,0,Between,0.0,1.0
2277,19695,city_54,0.856,Male,No relevent experience,no_enrollment,Phd,STEM,17,50to99,Pvt Ltd,1,More,0.0,1.0
2278,6765,city_100,0.887,Other,Has relevent experience,no_enrollment,High School,STEM,8,50to99,Pvt Ltd,1,Less,0.0,1.0
2279,20041,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,2,50to99,Pvt Ltd,0,Between,0.0,0.0
2280,18313,city_21,0.624,Other,No relevent experience,Full time course,High School,STEM,2,50to99,Pvt Ltd,0,More,1.0,0.0
2281,30926,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21,less than10,Pvt Ltd,5,More,0.0,0.0
2282,30328,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50to99,Pvt Ltd,1,Between,1.0,0.0
2283,9177,city_57,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,8,10to49,Pvt Ltd,1,More,0.0,0.0
2284,31020,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,4,50to99,Pvt Ltd,1,Less,1.0,0.0
2285,2009,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,Humanities,15,1000to4999,Pvt Ltd,4,More,0.0,1.0
2286,3188,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,8,10000plus,NGO,0,More,1.0,0.0
2287,28914,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,0,50to99,Pvt Ltd,0,Less,0.0,0.0
2288,1199,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,12,100to500,NGO,1,Between,0.0,1.0
2289,10538,city_149,0.6890000000000001,Male,Has relevent experience,Full time course,Masters,STEM,17,50to99,NGO,5,Less,0.0,0.0
2290,1792,city_74,0.579,Male,No relevent experience,Full time course,High School,STEM,3,50to99,Pvt Ltd,0,Between,0.0,0.0
2291,25276,city_16,0.91,Other,Has relevent experience,Full time course,Graduate,Other,8,50to99,Pvt Ltd,1,More,0.0,0.0
2292,4907,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,less than10,Pvt Ltd,2,Between,0.0,0.0
2293,19759,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,1,50to99,Pvt Ltd,1,Less,1.0,0.0
2294,294,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,500to999,Pvt Ltd,2,Less,0.0,0.0
2295,28153,city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50to99,Pvt Ltd,5,More,0.0,0.0
2296,28338,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10000plus,Public Sector,1,Between,0.0,0.0
2297,19327,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,50to99,Pvt Ltd,0,More,0.0,0.0
2298,6069,city_116,0.743,Other,Has relevent experience,no_enrollment,Masters,STEM,6,50to99,Pvt Ltd,5,Less,0.0,0.0
2299,25306,city_94,0.698,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50to99,Pvt Ltd,1,Less,0.0,0.0
2300,12113,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,3,50to99,Pvt Ltd,1,More,0.0,0.0
2301,14104,city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,21,50to99,Pvt Ltd,3,Less,0.0,0.0
2302,12043,city_50,0.8959999999999999,Other,No relevent experience,Full time course,Graduate,STEM,3,50to99,Pvt Ltd,0,Between,1.0,0.0
2303,2135,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,1,50to99,Pvt Ltd,0,More,1.0,0.0
2304,33127,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,less than10,Pvt Ltd,4,Less,0.0,0.0
2305,24439,city_97,0.925,Male,No relevent experience,no_enrollment,Masters,Humanities,21,50to99,Pvt Ltd,5,Between,0.0,0.0
2306,33113,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,19,50to99,Funded Startup,1,Less,0.0,0.0
2307,30128,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,2,Between,1.0,0.0
2308,31322,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10000plus,Pvt Ltd,1,Less,0.0,1.0
2309,4366,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10to49,Pvt Ltd,1,Less,0.0,1.0
2310,21890,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50to99,Pvt Ltd,1,Between,1.0,0.0
2311,14160,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50to99,Pvt Ltd,1,Less,0.0,0.0
2312,16126,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,3,10000plus,Pvt Ltd,2,More,0.0,1.0
2313,27616,city_116,0.743,Other,Has relevent experience,Full time course,Graduate,STEM,5,50to99,Pvt Ltd,1,Less,0.0,0.0
2314,24307,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500to999,Pvt Ltd,1,More,1.0,0.0
2315,18147,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,STEM,7,100to500,Pvt Ltd,0,Between,0.0,0.0
2316,4145,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,500to999,Pvt Ltd,5,More,0.0,1.0
2317,29837,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100to500,Pvt Ltd,1,Less,0.0,0.0
2318,24744,city_57,0.866,Other,No relevent experience,Full time course,High School,STEM,0,50to99,Pvt Ltd,0,Between,0.0,0.0
2319,1710,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,21,1000to4999,Pvt Ltd,5,Between,0.0,0.0
2320,31119,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50to99,Pvt Ltd,1,Less,1.0,0.0
2321,19160,city_67,0.855,Female,No relevent experience,Full time course,Masters,STEM,11,50to99,Pvt Ltd,5,Between,0.0,0.0
2322,9323,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,21,100to500,Funded Startup,4,More,0.0,0.0
2323,744,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,less than10,Pvt Ltd,1,Between,0.0,0.0
2324,9916,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100to500,Pvt Ltd,5,Between,0.0,0.0
2325,5307,city_67,0.855,Other,Has relevent experience,no_enrollment,Masters,STEM,3,50to99,Pvt Ltd,1,More,0.0,0.0
2326,30874,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,1,Less,0.0,0.0
2327,32300,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,21,500to999,Pvt Ltd,4,Between,0.0,0.0
2328,25901,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000plus,Pvt Ltd,1,Between,1.0,0.0
2329,9376,city_28,0.939,Other,Has relevent experience,no_enrollment,Masters,STEM,14,10000plus,Pvt Ltd,0,Less,0.0,0.0
2330,18978,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,19,100to500,Pvt Ltd,1,Less,0.0,1.0
2331,6988,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50to99,Pvt Ltd,3,Less,0.0,0.0
2332,19762,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,5,More,0.0,0.0
2333,28270,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1000to4999,Pvt Ltd,1,Less,0.0,0.0
2334,4900,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,50to99,Pvt Ltd,4,Less,1.0,0.0
2335,10269,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,4,More,0.0,0.0
2336,6854,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,12,less than10,Funded Startup,2,More,0.0,0.0
2337,19252,city_16,0.91,Male,No relevent experience,Full time course,High School,STEM,6,50to99,Pvt Ltd,0,More,0.0,0.0
2338,26642,city_19,0.682,Male,Has relevent experience,Full time course,Graduate,STEM,1,50to99,Pvt Ltd,1,Between,1.0,0.0
2339,33071,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50to99,Pvt Ltd,1,Less,0.0,0.0
2340,18148,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,2,50to99,Pvt Ltd,1,Between,0.0,0.0
2341,6852,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000to4999,Pvt Ltd,1,More,0.0,1.0
2342,14507,city_67,0.855,Male,No relevent experience,no_enrollment,Masters,STEM,3,10000plus,Pvt Ltd,1,More,0.0,0.0
2343,6104,city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100to500,Pvt Ltd,1,Less,0.0,0.0
2344,29309,city_11,0.55,Male,Has relevent experience,no_enrollment,Masters,STEM,2,50to99,NGO,1,More,0.0,1.0
2345,28537,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,9,100to500,Pvt Ltd,4,Between,0.0,0.0
2346,754,city_11,0.55,Male,No relevent experience,Full time course,Graduate,Humanities,2,50to99,Pvt Ltd,1,Between,1.0,0.0
2347,27015,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,5000to9999,Pvt Ltd,1,Less,0.0,0.0
2348,30434,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,9,50to99,Pvt Ltd,1,More,0.0,1.0
2349,26028,city_75,0.939,Other,No relevent experience,Full time course,High School,STEM,3,1000to4999,Pvt Ltd,1,Between,0.0,0.0
2350,9804,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50to99,Pvt Ltd,5,More,0.0,0.0
2351,6387,city_160,0.92,Other,Has relevent experience,no_enrollment,Graduate,Business Degree,9,50to99,Pvt Ltd,0,More,0.0,0.0
2352,11158,city_114,0.926,Male,No relevent experience,no_enrollment,High School,STEM,2,50to99,Pvt Ltd,0,Between,0.0,0.0
2353,7552,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,100to500,Pvt Ltd,5,Less,0.0,0.0
2354,1562,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,17,10000plus,Pvt Ltd,5,More,1.0,0.0
2355,9583,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,17,5000to9999,Pvt Ltd,5,Less,1.0,0.0
2356,15600,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,5000to9999,Pvt Ltd,5,Between,0.0,0.0
2357,28097,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,10000plus,Pvt Ltd,2,Less,0.0,0.0
2358,27633,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000to4999,Pvt Ltd,3,Less,0.0,0.0
2359,15066,city_114,0.926,Other,Has relevent experience,no_enrollment,Masters,STEM,4,5000to9999,Pvt Ltd,1,Between,0.0,0.0
2360,1564,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,5,10000plus,Pvt Ltd,1,More,1.0,0.0
2361,19767,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50to99,Pvt Ltd,1,Between,0.0,0.0
2362,1355,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,21,50to99,Other,1,Less,0.0,0.0
2363,9022,city_103,0.92,Female,No relevent experience,Full time course,Graduate,Humanities,1,50to99,Pvt Ltd,1,More,1.0,0.0
2364,5125,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,50to99,Pvt Ltd,5,Between,1.0,0.0
2365,29495,city_152,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50to99,Pvt Ltd,1,Less,0.0,0.0
2366,4717,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50to99,Pvt Ltd,1,More,0.0,0.0
2367,16720,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,10,50to99,Pvt Ltd,0,Between,0.0,0.0
2368,6137,city_67,0.855,Male,Has relevent experience,no_enrollment,High School,STEM,2,less than10,Pvt Ltd,1,Between,0.0,0.0
2369,1285,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100to500,Pvt Ltd,0,Between,0.0,0.0
2370,24839,city_25,0.698,Other,No relevent experience,Full time course,Graduate,STEM,2,50to99,Pvt Ltd,0,Less,1.0,0.0
2371,4359,city_64,0.6659999999999999,Other,Has relevent experience,no_enrollment,Graduate,STEM,21,10to49,Other,5,More,0.0,1.0
2372,13734,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,16,less than10,Pvt Ltd,1,More,0.0,0.0
2373,17219,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1,50to99,Pvt Ltd,1,Less,1.0,0.0
2374,2096,city_36,0.893,Other,Has relevent experience,Part time course,Graduate,STEM,10,50to99,Pvt Ltd,3,Between,0.0,1.0
2375,16112,city_46,0.762,Other,Has relevent experience,no_enrollment,Masters,STEM,4,1000to4999,Pvt Ltd,2,More,0.0,1.0
2376,23913,city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,6,50to99,Pvt Ltd,1,More,0.0,0.0
2377,11507,city_114,0.926,Male,No relevent experience,Full time course,High School,STEM,10,5000to9999,Pvt Ltd,1,Less,0.0,0.0
2378,15321,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000plus,Pvt Ltd,2,Between,0.0,0.0
2379,27950,city_19,0.682,Female,Has relevent experience,Full time course,Graduate,STEM,3,50to99,Pvt Ltd,2,Less,1.0,0.0
2380,15295,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000plus,Pvt Ltd,1,Between,0.0,0.0
2381,18537,city_173,0.878,Other,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,5,More,0.0,0.0
2382,28047,city_149,0.6890000000000001,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,100to500,Funded Startup,1,More,0.0,0.0
2383,26708,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,8,50to99,Pvt Ltd,1,More,1.0,0.0
2384,17990,city_100,0.887,Male,No relevent experience,no_enrollment,High School,STEM,2,50to99,Pvt Ltd,0,More,0.0,0.0
2385,9035,city_21,0.624,Male,No relevent experience,no_enrollment,High School,STEM,3,50to99,Pvt Ltd,0,Less,0.0,0.0
2386,10801,city_83,0.923,Female,Has relevent experience,no_enrollment,Masters,Humanities,4,100to500,Public Sector,2,More,0.0,1.0
2387,17320,city_21,0.624,Other,No relevent experience,Full time course,High School,STEM,4,50to99,Pvt Ltd,1,More,0.0,0.0
2388,624,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,100to500,Pvt Ltd,2,More,0.0,0.0
2389,22000,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50to99,Pvt Ltd,1,Between,0.0,0.0
2390,30555,city_149,0.6890000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,4,50to99,Pvt Ltd,1,More,1.0,0.0
2391,16862,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,6,100to500,Pvt Ltd,1,Less,0.0,0.0
2392,25649,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,21,10000plus,Pvt Ltd,5,Between,0.0,0.0
2393,1384,city_83,0.923,Male,No relevent experience,Full time course,Graduate,STEM,3,50to99,Pvt Ltd,1,Less,0.0,1.0
2394,10605,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10to49,Pvt Ltd,1,Less,0.0,1.0
2395,10887,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,21,less than10,Pvt Ltd,5,Between,0.0,0.0
2396,28870,city_103,0.92,Other,Has relevent experience,Part time course,Graduate,STEM,14,50to99,Public Sector,1,Between,0.0,0.0
2397,17270,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50to99,Pvt Ltd,5,Less,0.0,0.0
2398,5816,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000to4999,Pvt Ltd,4,More,1.0,1.0
2399,23568,city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,5,Less,0.0,0.0
2400,25042,city_21,0.624,Other,Has relevent experience,Full time course,Graduate,STEM,3,1000to4999,Pvt Ltd,2,More,0.0,0.0
2401,15662,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100to500,Pvt Ltd,1,Between,0.0,0.0
2402,3551,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100to500,Pvt Ltd,5,Between,0.0,1.0
2403,20595,city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50to99,Pvt Ltd,1,More,0.0,0.0
2404,17776,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,50to99,Pvt Ltd,1,Less,0.0,0.0
2405,1551,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100to500,Funded Startup,1,More,0.0,0.0
2406,27183,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,15,10to49,Funded Startup,1,Less,0.0,0.0
2407,32503,city_114,0.926,Male,Has relevent experience,Full time course,Masters,Arts,15,50to99,Pvt Ltd,2,Between,0.0,0.0
2408,1761,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10000plus,Pvt Ltd,2,Between,0.0,1.0
2409,30920,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,100to500,Pvt Ltd,2,More,0.0,0.0
2410,30238,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,5,Less,1.0,0.0
2411,3394,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,10000plus,Pvt Ltd,2,Less,0.0,0.0
2412,3464,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,2,100to500,Pvt Ltd,1,More,1.0,0.0
2413,13189,city_103,0.92,Female,Has relevent experience,no_enrollment,Phd,STEM,21,500to999,NGO,5,Less,0.0,0.0
2414,18056,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,2,Less,0.0,0.0
2415,15047,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21,50to99,Other,1,Between,0.0,1.0
2416,32870,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,1,50to99,Pvt Ltd,1,Less,0.0,0.0
2417,26065,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,100to500,Pvt Ltd,5,Between,0.0,0.0
2418,25989,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,less than10,Early Stage Startup,2,Between,0.0,0.0
2419,107,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,14,100to500,Funded Startup,1,More,0.0,0.0
2420,8395,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50to99,Funded Startup,1,Less,0.0,0.0
2421,23353,city_21,0.624,Other,No relevent experience,no_enrollment,Graduate,STEM,1,500to999,Pvt Ltd,0,More,0.0,0.0
2422,26225,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50to99,Pvt Ltd,5,Between,0.0,0.0
2423,22258,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,Other,5,10to49,Pvt Ltd,2,Between,0.0,0.0
